data,hora,umidade_%
01/01/2000,00:14:19,26.20
01/01/2000,00:14:20,26.20
01/01/2000,00:14:21,26.20
01/01/2000,00:14:22,26.20
01/01/2000,00:14:23,26.20
01/01/2000,00:14:24,26.20
01/01/2000,00:14:25,26.20
01/01/2000,00:14:26,26.20
01/01/2000,00:14:27,26.20
01/01/2000,00:14:28,26.20
01/01/2000,00:14:29,26.20
01/01/2000,00:14:30,26.20
01/01/2000,00:14:31,26.20
01/01/2000,00:14:32,26.20
01/01/2000,00:14:33,26.20
01/01/2000,00:14:35,26.20
01/01/2000,00:14:36,26.20
01/01/2000,00:14:37,26.20
01/01/2000,00:14:38,26.20
01/01/2000,00:14:39,26.20
01/01/2000,00:14:40,26.20
01/01/2000,00:14:41,26.20
01/01/2000,00:14:42,26.20
01/01/2000,00:14:43,26.20
01/01/2000,00:14:44,26.20
01/01/2000,00:14:45,26.20
01/01/2000,00:14:46,26.20
01/01/2000,00:14:47,26.20
01/01/2000,00:14:48,26.20
01/01/2000,00:14:49,26.20
01/01/2000,00:14:50,26.20
01/01/2000,00:14:51,26.20
01/01/2000,00:14:52,26.20
01/01/2000,00:14:53,26.20
01/01/2000,00:14:54,26.20
01/01/2000,00:14:56,26.20
01/01/2000,00:14:57,26.20
01/01/2000,00:14:58,26.20
01/01/2000,00:14:59,26.20
01/01/2000,00:15:00,26.20
01/01/2000,00:15:01,26.20
01/01/2000,00:15:02,26.20
01/01/2000,00:15:03,26.20
01/01/2000,00:15:04,26.20
